Geneid	smallsample1.fastq_tophat/accepted_hits.bam	smallsample2.fastq_tophat/accepted_hits.bam
Cst3	3	2
Cst10	0	0
Syndig1	0	0
Zfp120	0	2
Gm14139	0	0
Zfp937	1	0
Gm14124	0	1
3300002I08Rik	0	0
Zfp442	0	0
Zfp345	0	0
Cst7	0	0
Apmap	0	0
Acss1	1	1
E130215H24Rik	0	0
Vsx1	0	0
Entpd6	3	0
Pygb	2	1
Abhd12	1	0
Gins1	2	0
Ninl	0	2
Nanp	0	0
Gm14151	0	0
4930442J19Rik	0	0
4921509C19Rik	0	0
Nsfl1c	1	2
Fkbp1a	7	5
Sdcbp2	0	0
Snph	0	0
Rad21l	0	0
Tmem74b	0	0
Psmf1	0	4
Rspo4	0	0
Angpt4	0	0
Mir1953	0	0
Fam110a	0	0
Slc52a3	0	0
Scrt2	0	0
Srxn1	0	0
Tcf15	0	0
Csnk2a1	8	3
Tbc1d20	3	0
Rbck1	1	5
Trib3	0	1
Gm14164	0	0
Nrsn2	0	0
Sox12	6	10
Zcchc3	4	3
6820408C15Rik	0	0
Defb23	0	0
Defb20	0	0
Defb22	0	0
Defb26	0	0
Defb28	0	0
Defb29	0	0
Defb21	0	0
Defb19	0	0
Defb45	0	0
Defb36	0	0
Defb25	0	0
Rem1	0	0
H13	1	1
Mcts2	1	1
Id1	0	0
Cox4i2	0	0
Bcl2l1	1	2
Tpx2	13	9
Mir5622	0	0
Mylk2	0	0
Foxs1	0	0
Dusp15	0	0
Ttll9	0	0
Pdrg1	4	1
Xkr7	0	0
Ccm2l	0	0
Hck	0	0
Tm9sf4	2	1
Tspyl3	0	0
Plagl2	0	1
Pofut1	0	0
Kif3b	1	1
2500004C02Rik	0	0
Asxl1	8	9
8430427H17Rik	1	0
Commd7	0	0
Dnmt3b	17	18
Mapre1	5	9
Efcab8	0	0
Sun5	0	0
Bpifb2	0	0
Bpifb6	0	0
Bpifb3	0	0
Bpifb4	0	0
Bpifa6	0	0
Bpifa2	0	0
Bpifa3	0	0
Bpifa1	0	0
Bpifa5	0	0
Bpifb1	0	0
Bpifb5	0	0
Bpifb9a	0	0
Bpifb9b	0	0
Cdk5rap1	2	0
Snta1	0	0
Cbfa2t2	5	2
Necab3	0	0
1700003F12Rik	0	0
Actl10	0	0
E2f1	1	1
Pxmp4	0	0
Zfp341	0	0
Chmp4b	5	4
Raly	6	5
Eif2s2	6	4
a	0	0
Ahcy	0	0
2310005A03Rik	0	0
Itch	2	2
Dynlrb1	3	1
Map1lc3a	0	0
Pigu	1	0
Mir695	0	0
Trp53inp2	3	0
Ncoa6	2	2
Ggt7	0	0
Acss2	0	0
Acss2os	0	0
Gss	0	1
Myh7b	2	0
Mir499	0	0
Trpc4ap	1	5
Edem2	2	1
Procr	0	0
Mmp24	0	0
BC029722	0	1
Eif6	1	4
Fam83c	0	0
Uqcc1	0	2
Gdf5	0	0
Cep250	2	1
6430550D23Rik	0	0
Ergic3	1	0
Fer1l4	0	0
Spag4	0	0
Cpne1	3	4
Rbm12	5	5
Nfs1	1	3
Romo1	1	0
Rbm39	16	13
Phf20	2	1
Scand1	0	0
Cnbd2	0	0
2900097C17Rik	0	0
Epb4.1l1	1	1
Aar2	2	3
Gm14169	0	0
Dlgap4	6	1
4930405A21Rik	0	0
Myl9	0	1
Tgif2	0	0
5430405H02Rik	0	0
1110008F13Rik	0	1
Sla2	0	0
Ndrg3	1	0
Dsn1	1	1
Soga1	1	2
Tldc2	0	0
Samhd1	2	0
Rbl1	1	2
Mroh8	0	0
Rpn2	10	6
Ghrh	0	0
Manbal	0	1
Src	2	1
Blcap	1	0
Nnat	1	0
Ctnnbl1	1	4
Vstm2l	0	0
Tti1	2	4
Rprd1b	5	2
2010009K17Rik	0	0
Tgm2	0	0
D630003M21Rik	0	0
1700060C20Rik	0	0
Mir7685	0	0
Bpi	0	0
Lbp	0	0
9430008C03Rik	1	2
Snhg11	8	4
Ralgapb	8	2
Adig	0	0
Arhgap40	0	0
Gm14204	0	0
Slc32a1	0	0
Actr5	2	0
Mir3474	0	0
Ppp1r16b	1	0
Fam83d	1	1
Dhx35	0	4
4933416E03Rik	0	0
9130015L21Rik	0	0
Gm826	0	0
Mafb	0	0
Top1	9	12
Plcg1	7	2
Zhx3	0	0
Lpin3	1	1
Emilin3	1	0
Chd6	1	4
Ptprt	0	0
Ptprtos	0	0
9430021M05Rik	0	0
Srsf6	16	13
L3mbtl1	0	0
Sgk2	0	0
Ift52	0	3
Mybl2	18	14
Mir7003	0	0
Gtsf1l	1	1
Tox2	0	0
Jph2	0	0
Oser1	0	0
Gdap1l1	0	0
Fitm2	1	0
2310001K24Rik	0	0
R3hdml	0	0
Hnf4aos	0	0
Hnf4a	0	0
Ttpal	1	1
Serinc3	4	5
0610039K10Rik	0	0
Pkig	0	0
Ada	0	0
Wisp2	0	0
Kcnk15	0	0
Rims4	0	0
Ywhab	7	6
Pabpc1l	0	0
Tomm34	0	6
Stk4	3	3
Kcns1	0	0
Wfdc5	0	0
Wfdc12	0	0
Wfdc15a	0	0
Wfdc15b	0	0
Svs2	0	0
Svs3b	0	0
Svs4	0	0
Svs3a	0	0
Svs6	0	0
Svs5	0	0
Slpi	0	0
Mir7678	0	0
Matn4	0	0
Rbpjl	0	0
Sdc4	1	3
Sys1	0	0
Trp53tg5	0	0
Dbndd2	0	0
Pigt	4	3
Wfdc2	3	4
Spint3	0	0
Wfdc6a	0	0
Eppin	0	0
Wfdc8	0	0
Wfdc6b	0	0
Wfdc16	0	0
Wfdc9	0	0
Wfdc10	0	0
Wfdc11	0	0
Wfdc13	0	0
Spint4	0	0
Spint5	0	0
Wfdc3	0	0
Dnttip1	1	2
Ube2c	5	2
Tnnc2	0	0
Snx21	0	0
Acot8	0	1
Zswim3	1	1
Zswim1	0	2
Spata25	0	0
Neurl2	0	0
Ctsa	2	2
Pltp	3	2
Pcif1	2	1
Zfp335	4	2
Mmp9	0	0
Slc12a5	0	0
Ncoa5	2	2
Cd40	0	0
1700025C18Rik	0	0
Cdh22	0	0
Slc35c2	0	0
Elmo2	0	2
Zfp663	0	0
Zfp334	0	0
Ocstamp	0	0
Slc13a3	0	0
2810408M09Rik	3	2
Slc2a10	0	0
Eya2	0	0
Zmynd8	6	9
Ncoa3	3	6
Sulf2	6	6
Gm11468	0	0
5031425F14Rik	0	0
Prex1	0	1
Mir6364	0	0
Trp53rk	0	0
Arfgef2	2	5
Cse1l	9	18
Stau1	5	3
Ddx27	6	8
Znfx1	0	1
1500012F01Rik	4	0
Snord12	0	1
Kcnb1	1	0
Ptgis	0	0
B4galt5	2	2
Slc9a8	2	1
Spata2	1	0
Rnf114	3	4
Snai1	0	0
Ube2v1	0	0
Tmem189	0	0
Cebpb	0	0
A530013C23Rik	0	0
Ptpn1	1	2
Fam65c	0	0
Pard6b	1	1
E130018N17Rik	0	0
Adnp	9	8
Dpm1	0	0
Mocs3	0	0
Kcng1	0	0
Nfatc2	0	1
Atp9a	0	1
Mir7004	0	0
Sall4	11	11
Zfp64	2	3
1700017J07Rik	0	0
Tshz2	0	0
A630075F10Rik	0	0
Zfp217	5	2
Bcas1	0	0
Bcas1os2	0	0
Cyp24a1	0	0
Pfdn4	4	1
Gm16796	0	0
4930470P17Rik	0	0
Dok5	0	0
1700028P15Rik	0	0
Cbln4	0	0
Mc3r	0	0
Fam210b	0	0
Aurka	1	6
Cstf1	3	0
Cass4	0	0
Rtfdc1	2	3
Gcnt7	0	0
Fam209	0	0
Tfap2c	4	1
Bmp7	3	1
Spo11	0	0
Rae1	4	6
Rbm38	2	1
Ctcfl	0	1
Ctcflos	0	0
Pck1	0	0
Zbp1	0	0
Pmepa1	3	1
1700021F07Rik	0	0
Ankrd60	0	0
Ppp4r1l-ps	0	2
Rab22a	0	0
Mir6340	0	0
1700010B08Rik	0	0
Vapb	7	1
Stx16	2	6
Npepl1	0	1
Gm10714	0	0
Mir296	0	0
Mir298	0	0
Nespas	0	0
Gnas	14	18
Nelfcd	5	6
Ctsz	4	1
Tubb1	0	0
Atp5e	4	4
Slmo2	0	2
Zfp831	0	0
Edn3	0	0
Gm14393	0	0
Gm14391	0	0
0610010B08Rik	0	0
Gm6710	0	0
Gm14288	0	0
Gm14440	0	0
Gm14430	0	0
Gm4724	0	0
Gm14308	0	0
Gm14434	0	0
OTTMUSG00000016609	0	0
Gm8898	0	0
Gm14431	0	0
Gm14306	0	0
Gm14436	0	0
Gm14405	0	0
Gm14305	0	0
Gm14295	0	0
Gm14420	0	0
Gm14403	0	0
Gm14322	0	0
Gm14325	0	0
Gm14327	0	0
Gm14326	0	0
Etohi1	0	0
Zfp931	0	0
Phactr3	0	0
Sycp2	0	0
Ppp1r3d	0	0
Fam217b	0	1
Cdh26	0	0
4930591A17Rik	0	0
Cdh4	0	0
Taf4a	0	2
4921531C22Rik	0	0
Lsm14b	0	2
Psma7	7	10
Ss18l1	0	0
Mtg2	2	0
Hrh3	0	1
Osbpl2	0	1
Adrm1	1	0
Lama5	7	8
Mir7005	0	0
Rps21	7	7
Mir3091	0	0
Cables2	0	0
Rbbp8nl	1	0
Gata5	0	0
Gata5os	0	0
B230312C02Rik	0	0
Gm6307	0	0
Mir1a-1	0	0
Mir133a-2	0	0
Slco4a1	1	0
Ntsr1	0	0
Mrgbp	0	1
Ogfr	2	3
Col9a3	0	0
Tcfl5	1	0
Dido1	7	9
Gid8	4	1
Slc17a9	0	0
Bhlhe23	0	0
Mir124a-3	0	0
Ythdf1	4	3
Birc7	0	1
Nkain4	0	0
Arfgap1	1	3
Col20a1	1	0
Chrna4	1	0
Kcnq2	0	0
Eef1a2	1	0
Ppdpf	2	0
Ptk6	0	0
Srms	0	0
BC051628	0	0
Helz2	0	0
Gmeb2	2	2
Stmn3	0	0
Rtel1	3	1
Arfrp1	0	2
Zgpat	0	1
Lime1	1	0
Slc2a4rg-ps	0	1
Zbtb46	0	0
Abhd16b	0	0
Tpd52l2	5	7
Dnajc5	2	4
Uckl1	1	4
Uckl1os	0	0
Znf512b	1	3
Mir7006	0	0
Samd10	1	1
Prpf6	5	6
Sox18	0	0
Tcea2	0	0
Rgs19	1	2
Lkaaear1	0	0
Oprl1	0	0
Myt1	0	0
Pcmtd2	1	0
Polr3k	0	1
Gm14496	0	0
Hnf4g	0	0
1110015O18Rik	0	0
2700069I18Rik	0	0
Zfhx4	0	0
Pex2	1	0
1700008P02Rik	0	0
Pkia	0	1
Zc2hc1a	1	0
Il7	0	0
1700010I02Rik	0	0
Gm6194	0	0
Stmn2	2	7
Hey1	1	1
Mrps28	1	0
Tpd52	3	3
4930539M17Rik	0	0
Zbtb10	0	0
C030034L19Rik	0	0
Zfp704	0	2
Pag1	0	0
Fabp5	0	0
Gm9833	0	1
Pmp2	0	0
Fabp9	0	0
Fabp4	0	0
Fabp12	0	0
Impa1	2	1
Slc10a5	0	0
Zfand1	0	0
Chmp4c	1	0
Snx16	1	0
Gm10745	0	0
Ralyl	0	0
4930539N22Rik	0	0
Gm6300	0	0
Slc7a12	0	0
Lrrcc1	0	1
E2f5	2	1
1810022K09Rik	0	0
Car13	2	2
Car1	0	0
Car3	0	0
Car2	0	2
A930001A20Rik	0	0
Gm9733	0	0
Sirpb1a	0	0
Sirpb1b	0	0
LOC100038947	0	0
Gm5150	0	0
Ythdf3	1	3
2610100L16Rik	0	0
Mir124a-2	0	0
Cypt12	0	0
Bhlhe22	0	0
Cyp7b1	0	0
4930433B08Rik	0	0
Armc1	2	1
Mtfr1	2	4
Pde7a	7	5
Dnajc5b	0	0
Trim55	0	0
Crh	0	0
4632415L05Rik	1	0
Cp	0	0
Hps3	1	0
Hltf	6	1
Gyg	1	1
Cpa3	0	0
Mir7007	0	0
Cpb1	0	0
Agtr1b	0	0
Tbl1xr1	1	2
Rprl2	0	0
Nlgn1	0	0
Spata16	0	0
Ect2	4	3
1700125G22Rik	0	0
Nceh1	0	0
Tnfsf10	0	0
Ghsr	0	0
Fndc3b	1	1
Mir3092	0	0
Tmem212	0	0
Pld1	0	0
Tnik	0	0
Slc2a2	0	0
Eif5a2	1	2
Rpl22l1	3	1
Gm1527	0	0
Egfem1	0	0
Mir551b	0	0
Mir21b	0	0
Manr	0	0
Mecom	0	0
Actrt3	0	0
Mynn	1	0
Lrrc34	0	1
Lrriq4	0	0
Samd7	0	0
Sec62	3	0
Gpr160	0	0
Phc3	0	0
Prkci	1	7
Mir7008	0	0
Skil	2	7
Cldn11	0	0
Slc7a14	0	0
Kcnmb2	0	0
Zmat3	12	12
4930429B21Rik	0	0
Pik3ca	1	3
Kcnmb3	0	0
Zfp639	0	4
Mfn1	2	2
Gnb4	1	0
Actl6a	3	9
Mrpl47	0	0
Ndufb5	3	2
Usp13	1	0
Pex5l	0	1
4930419G24Rik	0	0
Ttc14	1	6
Ccdc39	0	0
Fxr1	6	7
Dnajc19	0	1
Sox2ot	0	0
Mir1897	0	0
Sox2	17	15
Gm3143	0	0
Peril	0	0
Mir6378	0	0
Gm6639	0	0
Atp11b	4	3
Dcun1d1	0	1
Mccc1	0	1
Mccc1os	0	0
Ccdc144b	0	0
Acad9	0	0
D3Ertd254e	1	1
Qrfpr	0	0
Anxa5	0	0
Mir7009	0	0
1810062G17Rik	0	0
Gm11548	0	0
Gm11549	0	0
Exosc9	1	1
Ccna2	9	17
Bbs7	0	1
Trpc3	0	0
4932438A13Rik	1	1
Adad1	0	0
Il2	0	0
Il21	0	0
Cetn4	0	0
Bbs12	0	0
Fgf2	0	0
Nudt6	0	0
Spata5	2	2
Spry1	3	0
Gm5148	0	0
Gm20755	0	0
5430434I15Rik	0	0
Ankrd50	0	1
Fat4	0	0
1700017G19Rik	0	0
Intu	1	0
Slc25a31	0	0
Hspa4l	0	0
Plk4	3	2
Mfsd8	0	0
Gm2011	0	0
Gm10731	0	0
3110057O12Rik	0	0
1700034I23Rik	0	0
Larp1b	0	1
Pgrmc2	2	0
C430002E04Rik	1	0
Jade1	7	10
Sclt1	0	1
D3Ertd751e	0	0
2610316D01Rik	0	0
Pcdh10	0	0
1700027H10Rik	0	0
Pabpc4l	0	0
Gm7977	0	0
1700018B24Rik	0	0
Pcdh18	0	0
Slc7a11	0	0
Ccrn4l	2	1
Elf2	0	1
4930577N17Rik	0	0
Mgarp	0	0
Ndufc1	0	1
Naa15	11	13
Rab33b	0	1
Setd7	3	4
5031434O11Rik	0	0
Mgst2	0	0
Maml3	1	1
Foxo1	0	2
Gm2447	0	0
Gm20750	0	0
Cog6	1	3
Lhfp	0	0
Nhlrc3	1	0
Proser1	3	2
Stoml3	0	0
Frem2	6	7
Ufm1	1	2
Trpc4	0	0
Postn	0	0
Supt20	1	3
Exosc8	2	3
Alg5	0	0
Smad9	0	0
Rfxap	0	0
Sertm1	0	0
Ccna1	0	1
4931419H13Rik	0	0
Spg20	3	1
Ccdc169	0	0
Sohlh2	2	4
Dclk1	0	0
Nbea	1	0
Mab21l1	0	0
4933417G07Rik	0	0
Tm4sf1	0	0
Tm4sf4	0	0
Wwtr1	1	1
Commd2	1	0
Ankub1	0	0
Rnf13	1	2
Pfn2	0	0
1700007F19Rik	0	0
Tsc22d2	0	0
Serp1	8	2
Eif2a	4	5
Selt	2	2
Erich6	0	0
Gm8234	0	0
Siah2	0	0
4930593A02Rik	0	0
Clrn1	0	0
Med12l	0	0
Gpr171	0	0
P2ry14	0	0
F630111L10Rik	0	0
Gpr87	0	0
P2ry13	0	0
P2ry12	0	0
Igsf10	1	0
Gm5538	0	0
Gm8298	0	0
C130079G13Rik	0	0
Gm9696	0	0
Aadacl2	0	0
Aadac	0	0
Sucnr1	0	0
Mbnl1	1	1
P2ry1	0	0
Rap2b	2	3
Arhgef26	1	1
Dhx36	8	5
Gpr149	0	0
Mme	2	2
Plch1	0	0
E130311K13Rik	0	0
Slc33a1	1	0
Gmps	3	5
Vmn2r1	0	0
Vmn2r2	0	0
Vmn2r3	0	0
Vmn2r4	0	0
Vmn2r5	0	0
Vmn2r6	0	0
Vmn2r-ps11	0	0
Vmn2r7	0	0
Kcnab1	1	0
A730090N16Rik	0	0
Ssr3	10	8
4931440P22Rik	0	0
Tiparp	2	1
Mir8120	0	0
Lekr1	0	0
Ccnl1	3	2
Veph1	0	0
Ptx3	0	0
Shox2	0	0
Rsrc1	2	2
Mlf1	0	0
Gfm1	1	2
Lxn	0	0
Rarres1	0	0
Mfsd1	0	3
Iqcj	0	0
Gm21949	0	0
Schip1	0	0
Il12a	0	0
1110032F04Rik	0	0
Ift80	0	1
Smc4	16	13
Mir15b	0	0
Mir16-2	0	0
Trim59	3	5
Kpna4	4	5
Gm1647	0	0
Arl14	0	0
Ppm1l	1	1
B3galnt1	1	0
Nmd3	5	3
Sptssb	0	0
Otol1	0	0
Gm6634	0	0
Sis	0	0
Slitrk3	0	0
Gm20754	0	0
4930509J09Rik	0	0
Bche	0	0
Gm20356	0	0
Zbbx	0	0
Serpini2	0	0
Pdcd10	1	0
Serpini1	0	0
2410007B07Rik	2	4
Golim4	1	3
Fstl5	0	0
Rapgef2	0	0
4921511C10Rik	0	0
Gm17359	0	0
Fnip2	3	1
Ppid	3	4
Etfdh	0	0
4930579G24Rik	0	0
Rxfp1	0	0
Tmem144	0	0
Fam198b	1	0
Gria2	0	0
Glrb	0	0
Pdgfc	0	0
Ctso	0	0
Tdo2	0	0
Asic5	0	0
Gucy1b3	1	0
Gucy1a3	0	0
Mir7010	0	0
Map9	1	1
Npy2r	0	0
Rbm46	0	0
Rbm46os	0	0
Lrat	0	0
Fgg	0	0
Fga	0	0
Fgb	0	0
Plrg1	7	6
1700028M03Rik	0	0
Sfrp2	1	2
Tlr2	0	3
D930015E06Rik	2	0
Mnd1	0	0
Trim2	2	6
Gm6525	0	0
4930565D16Rik	0	0
Fhdc1	0	1
Arfip1	0	0
Tigd4	0	0
Tmem154	0	0
Fbxw7	1	1
Dear1	0	0
1700036G14Rik	0	0
Pet112	0	0
Fam160a1	0	0
Glt28d2	0	0
Prss48	0	0
Sh3d19	2	2
Rps3a1	3	1
Snord73a	0	0
Rnu73b	0	0
Lrba	1	2
Mab21l2	0	0
Dclk2	2	1
Cd1d2	0	0
Cd1d1	0	0
Kirrel	3	0
Fcrls	0	0
Cd5l	0	0
Fcrl1	0	0
Fcrl5	0	0
Etv3	1	0
Arhgef11	3	0
Lrrc71	0	0
Pear1	0	0
Ntrk1	0	1
Insrr	0	0
Sh2d2a	0	0
Prcc	0	4
Hdgf	31	22
Mrpl24	2	1
Rrnad1	1	1
Isg20l2	3	7
Crabp2	1	0
Nes	1	1
Bcan	0	0
Hapln2	0	0
Gpatch4	4	2
Apoa1bp	2	3
Ttc24	0	0
Iqgap3	2	3
Mef2d	0	2
1700113A16Rik	0	0
Mir3093	0	0
Mir9-1	0	0
Rhbg	0	0
Tsacc	1	0
Cct3	18	19
0610031J06Rik	0	3
Tmem79	1	0
Smg5	6	6
Paqr6	0	0
Bglap3	0	0
Bglap2	0	0
Bglap	0	0
Pmf1	6	6
Slc25a44	2	1
Sema4a	0	0
Mir7011	0	0
Lmna	0	0
Mex3a	3	5
Mir1905	0	0
Rab25	1	0
Lamtor2	2	4
Ubqln4	10	4
Ssr2	6	8
Arhgef2	9	7
Rxfp4	0	0
2810403A07Rik	2	1
Rit1	0	0
Syt11	0	0
5830417I10Rik	0	0
1500004A13Rik	0	0
Gon4l	1	3
Msto1	3	2
Dap3	3	4
Ash1l	1	2
Rusc1	0	1
Fdps	1	0
Pklr	0	0
Hcn3	0	2
Clk2	0	3
Scamp3	2	3
Fam189b	0	1
Gba	0	2
Mtx1	0	1
Thbs3	0	2
Mir92b	0	0
Muc1	0	0
Trim46	1	0
Krtcap2	1	0
Dpm3	0	0
Slc50a1	0	0
Efna1	0	1
Efna3	0	0
Efna4	0	0
Adam15	0	1
Dcst1	0	0
Zbtb7b	1	2
Gm15417	0	0
Lenep	0	0
Flad1	0	1
Cks1b	2	2
Shc1	1	1
Pygo2	2	1
Pbxip1	1	0
Pmvk	0	1
Kcnn3	0	0
Adar	0	3
Chrnb2	0	0
Ube2q1	3	1
She	1	0
Il6ra	0	0
Atp8b2	2	4
Hax1	0	0
Gm19710	0	0
Ubap2l	12	13
4933434E20Rik	1	2
1700094D03Rik	0	0
Mir190b	0	0
Tpm3	1	2
Nup210l	0	0
Rps27	0	0
Rps27rt	0	0
Rab13	0	0
Jtb	0	1
Creb3l4	0	0
Slc39a1	0	0
Crtc2	1	1
Dennd4b	0	0
Mir7012	0	0
Gatad2b	3	2
Slc27a3	0	1
Ints3	4	5
Npr1	0	0
Ilf2	6	4
Snapin	1	0
Chtop	2	4
S100a1	0	0
S100a13	0	0
S100a14	0	0
S100a16	0	0
S100a2	0	0
S100a3	0	0
S100a4	0	0
S100a5	0	0
S100a6	1	0
S100a7a	0	0
S100a8	0	0
S100a9	0	0
Pglyrp4	0	0
4930529C04Rik	0	0
9130204L05Rik	0	0
Pglyrp3	0	0
Lor	0	0
Prr9	0	0
Lelp1	0	0
Sprr2a2	0	0
Sprr2a1	0	0
Sprr2b	0	0
Sprr2d	0	0
Sprr2e	0	0
Sprr2f	0	0
Sprr2g	0	0
Sprr2h	0	0
Sprr2i	0	0
Sprr2j-ps	0	0
Sprr2k	0	0
Sprr1b	0	0
Sprr3	0	0
Sprr1a	0	0
Sprr4	0	0
Ivl	0	0
Smcp	0	0
Lce6a	0	0
Lce1a1	0	0
Lce1b	0	0
Lce1a2	0	0
Lce1c	0	0
Lce1d	0	0
Lce1e	0	0
Lce1f	0	0
Lce1g	0	0
Lce1h	0	0
Lce1i	0	0
Lce1j	0	0
Lce1k	0	0
Kprp	0	0
Lce1l	0	0
2310050C09Rik	0	0
Lce3a	0	0
Lce3b	0	0
Lce3c	0	0
Lce3d	0	0
Lce3e	0	0
Lce3f	0	0
Crct1	0	0
Lce1m	0	0
Gm4858	0	0
Crnn	0	0
Flg2	0	0
Hrnr	0	0
Rptn	0	0
Mir5124	0	0
Tchh	0	0
Tchhl1	0	0
S100a11	0	0
S100a10	0	0
Tdpoz2	0	0
Tdpoz1	0	0
Tdpoz4	0	0
Tdpoz3	0	0
Gm9125	0	0
Tdpoz5	0	0
Gm10697	0	0
Gm10696	0	0
Them4	0	0
Them5	0	0
C2cd4d	0	0
Rorc	0	0
Lingo4	0	0
Tdrkh	0	0
Oaz3	0	0
Mrpl9	3	5
Riiad1	0	0
Celf3	0	0
Snx27	4	4
Tuft1	0	0
BC021767	0	0
Selenbp2	0	0
Cgn	1	2
Pogz	5	3
Psmb4	2	6
Selenbp1	0	0
Rfx5	1	0
Pi4kb	2	0
Mir7013	0	0
Zfp687	1	6
Psmd4	3	6
Pip5k1a	2	2
Vps72	2	0
Tmod4	0	0
Scnm1	0	0
Lysmd1	0	0
Tnfaip8l2	0	0
Sema6c	0	0
Gabpb2	0	3
Gm16740	0	0
Mllt11	0	0
Cdc42se1	2	2
Gm128	0	0
Bnipl	0	0
Prune	3	2
Fam63a	6	4
Anxa9	0	0
Cers2	2	2
Setdb1	3	5
4930558C23Rik	0	0
Gm4349	0	0
Arnt	2	1
Ctsk	0	0
Ctss	0	0
Hormad1	0	0
Golph3l	3	2
Ensa	1	2
Mcl1	8	19
Adamtsl4	0	0
Ecm1	0	0
Mir7014	0	0
Tars2	0	1
Rprd2	2	4
Prpf3	3	3
Mrps21	0	0
C920021L13Rik	0	0
Ciart	0	0
BC028528	0	0
Aph1a	1	0
Car14	0	0
Anp32e	3	11
Gm9054	0	0
Plekho1	1	1
Vps45	1	1
Mir1946b	0	0
Otud7b	3	1
Mtmr11	0	0
Sf3b4	1	1
Sv2a	0	0
Bola1	0	1
Hist2h2ab	0	0
Hist2h2ac	0	0
Hist2h2be	0	0
Hist2h3c2	0	0
Hist2h3c1	0	0
Hist2h2aa1	0	0
Hist2h2aa2	0	0
Hist2h4	0	0
Hist2h3b	0	0
Hist2h2bb	0	0
Fcgr1	0	0
Terc	0	0
BC107364	0	0
Hfe2	0	0
Gm15441	0	0
Txnip	23	23
Polr3gl	0	1
Ankrd34a	0	0
Lix1l	3	1
6330549D23Rik	0	0
Rbm8a	5	1
Pex11b	1	0
Itga10	0	0
Ankrd35	0	0
Pias3	2	2
Nudt17	0	1
Polr3c	1	1
Rnf115	1	2
Cd160	0	0
4930442L01Rik	0	0
Pdzk1	0	0
Gpr89	0	1
Gja8	0	0
Gja5	0	0
Acp6	0	1
Bcl9	2	1
Mir378c	0	0
Olfr1402	0	0
Chd1l	0	2
Fmo5	0	0
Prkab2	1	0
Pde4dip	0	0
Mir7225	0	0
Sec22b	1	2
Gm5544	0	0
Notch2	5	1
Adam30	0	0
Reg4	0	0
Hmgcs2	0	0
Phgdh	0	1
Zfp697	0	0
Hsd3b4	0	0
Gm10681	0	0
Hsd3b5	0	0
Hsd3b2	0	0
Hsd3b3	0	0
Hsd3b6	0	0
Hsd3b1	0	0
Hao2	0	0
LOC102634753	0	0
Wars2	0	0
Mir6481	0	0
Tbx15	0	0
Spag17	0	0
Wdr3	5	4
Gdap2	0	2
4930406D18Rik	0	0
Fam46c	1	0
Man1a2	3	4
Vtcn1	0	0
Trim45	1	1
Ttf2	3	8
Cd101	0	0
Ptgfrn	3	4
Cd2	0	0
Igsf3	2	0
Atp1a1	11	13
Mab21l3	0	0
Slc22a15	0	0
Nhlh2	0	0
Casq2	0	0
Vangl1	2	0
A230001M10Rik	0	0
Ngf	0	0
Tspan2os	0	0
Tspan2	0	1
Tshb	0	0
Sycp1	1	1
Nr1h5	0	0
Sike1	1	0
Csde1	12	14
Nras	2	4
Ampd1	0	0
Dennd2c	3	3
Bcas2	5	7
Trim33	2	4
Syt6	0	0
Atg4a	0	0
Olfml3	0	0
Hipk1	1	2
Dclre1b	0	1
Gm15471	0	0
Ap4b1	0	2
Bcl2l15	0	0
Ptpn22	0	0
Rsbn1	0	1
Phtf1os	0	0
Phtf1	1	1
Magi3	0	0
Lrig2	2	0
Slc16a1	7	9
Fam19a3	0	0
Ppm1j	0	0
Rhoc	1	0
Mov10	5	3
Capza1	0	0
St7l	1	0
Wnt2b	0	0
Cttnbp2nl	2	2
4930564D02Rik	0	0
Kcnd3os	0	0
Kcnd3	0	0
Ddx20	3	2
Fam212b	0	1
Rap1a	0	2
Gm5547	0	0
Adora3	0	0
I830077J02Rik	0	0
Atp5f1	4	1
Wdr77	4	5
Ovgp1	0	0
Pifo	0	0
Chia1	0	0
Chil3	0	0
Chil4	0	0
Chil6	0	0
2010016I18Rik	0	0
Dennd2d	0	0
Cept1	1	2
Dram2	1	0
Lrif1	1	1
Cd53	0	0
Olfr266	0	0
Kcna3	0	0
AI504432	0	1
Kcna2	0	0
Kcna10	0	0
Cym	0	0
A630076J17Rik	0	0
Prok1	0	0
Lamtor5	1	0
Slc16a4	0	0
Rbm15	1	1
Kcnc4	0	0
Slc6a17	0	0
Ubl4b	0	0
Alx3	0	0
Strip1	3	3
Ahcyl1	2	12
Csf1	0	0
Eps8l3	0	0
4933431E20Rik	0	0
Gstm5	1	0
Gstm7	0	0
Gstm6	1	0
Gstm3	0	0
Gstm2	0	0
Gstm1	2	1
Gstm4	0	1
Ampd2	4	4
Gnat2	0	0
Gnai3	4	8
Gpr61	0	0
Amigo1	0	0
Cyb561d1	0	0
Atxn7l2	0	0
Sypl2	0	0
Psma5	0	2
Sort1	3	1
Mybphl	0	0
Gm12522	0	0
Psrc1	7	8
Celsr2	0	1
Sars	8	6
5330417C22Rik	0	0
1700013F07Rik	0	0
Scarna2	0	0
Tmem167b	0	0
Taf13	1	0
Wdr47	0	2
Clcc1	0	1
Gpsm2	2	0
Aknad1	0	0
Stxbp3a	0	0
Fndc7	0	0
Prpf38b	6	9
Henmt1	0	0
Fam102b	0	0
Slc25a54	0	0
Slc25a24	1	1
